date,value,agency,anomaly
2024-04-02,328,AAA,0
2024-04-02,198,BBB,0
2024-04-02,290,CCC,0
2024-04-03,328,AAA,0
2024-04-03,201,BBB,0
2024-04-03,294,CCC,0
2024-04-04,345,AAA,1
2024-04-04,214,BBB,1
2024-04-04,308,CCC,1
2024-04-05,285,CCC,1
2024-04-05,319,AAA,1
2024-04-05,195,BBB,1
2024-04-06,201,BBB,0
2024-04-06,295,CCC,0
2024-04-06,327,AAA,0
2024-04-07,259,CCC,1
2024-04-07,296,AAA,1
2024-04-07,162,BBB,1
2024-04-08,199,BBB,0
2024-04-08,296,CCC,0
2024-04-08,327,AAA,0
2024-04-09,294,CCC,0
2024-04-09,328,AAA,0
2024-04-09,197,BBB,0
2024-04-10,344,AAA,1
2024-04-10,208,BBB,1
2024-04-10,311,CCC,1
2024-04-11,328,AAA,0
2024-04-11,202,BBB,0
2024-04-11,295,CCC,0
2024-04-12,323,AAA,0
2024-04-12,202,BBB,0
2024-04-12,291,CCC,0
2024-04-13,196,BBB,0
2024-04-13,295,CCC,0
2024-04-13,325,AAA,0
2024-04-14,306,CCC,1
2024-04-14,344,AAA,1
2024-04-14,216,BBB,1
2024-04-15,334,AAA,1
2024-04-15,215,BBB,1
2024-04-15,307,CCC,1
2024-04-16,213,BBB,1
2024-04-16,308,CCC,1
2024-04-16,342,AAA,1
2024-04-17,200,BBB,0
2024-04-17,289,CCC,0
2024-04-17,327,AAA,0
2024-04-18,290,CCC,1
2024-04-18,340,AAA,1
2024-04-18,204,BBB,1
2024-04-19,183,BBB,1
2024-04-19,277,CCC,1
2024-04-19,310,AAA,1
2024-04-20,193,BBB,0
2024-04-20,325,AAA,0
2024-04-20,291,CCC,0
2024-04-21,270,CCC,1
2024-04-21,309,AAA,1
2024-04-21,178,BBB,1
2024-04-22,308,CCC,1
2024-04-22,343,AAA,1
2024-04-22,216,BBB,1
2024-04-23,291,CCC,0
2024-04-23,325,AAA,0
2024-04-23,192,BBB,0
2024-04-24,281,CCC,1
2024-04-24,311,AAA,1
2024-04-24,179,BBB,1
2024-04-25,190,BBB,0
2024-04-25,290,CCC,0
2024-04-25,326,AAA,0
2024-04-26,195,BBB,0
2024-04-26,321,AAA,0
2024-04-26,288,CCC,0
2024-04-27,213,BBB,1
2024-04-27,346,AAA,1
2024-04-27,307,CCC,1
2024-04-28,243,CCC,1
2024-04-28,277,AAA,1
2024-04-28,146,BBB,1
2024-04-29,262,CCC,1
2024-04-29,177,BBB,1
2024-04-29,309,AAA,1
2024-04-30,302,CCC,1
2024-04-30,209,BBB,1
2024-04-30,333,AAA,1
2024-05-01,297,CCC,1
2024-05-01,335,AAA,1
2024-05-01,206,BBB,1
2024-05-02,285,CCC,0
2024-05-02,315,AAA,0
2024-05-02,193,BBB,0
2024-05-03,191,BBB,0
2024-05-03,330,AAA,0
2024-05-03,282,CCC,0
2024-05-04,296,CCC,1
2024-05-04,328,AAA,1
2024-05-04,198,BBB,1
2024-05-05,192,BBB,0
2024-05-05,283,CCC,0
2024-05-05,322,AAA,0
2024-05-06,195,BBB,0
2024-05-06,281,CCC,0
2024-05-06,322,AAA,0
2024-05-07,278,CCC,0
2024-05-07,194,BBB,0
2024-05-07,317,AAA,0
2024-05-08,186,BBB,1
2024-05-08,317,AAA,1
2024-05-08,281,CCC,1
2024-05-09,187,BBB,0
2024-05-09,315,AAA,0
2024-05-09,280,CCC,0
2024-05-10,172,BBB,1
2024-05-10,266,CCC,1
2024-05-10,297,AAA,1
2024-05-11,273,CCC,1
2024-05-11,311,AAA,1
2024-05-11,186,BBB,1
2024-05-12,277,CCC,0
2024-05-12,319,AAA,0
2024-05-12,187,BBB,0
2024-05-13,250,CCC,1
2024-05-13,290,AAA,1
2024-05-13,172,BBB,1
2024-05-14,293,CCC,1
2024-05-14,331,AAA,1
2024-05-14,199,BBB,1
2024-05-15,262,CCC,1
2024-05-15,299,AAA,1
2024-05-15,172,BBB,1
2024-05-16,320,AAA,0
2024-05-16,273,CCC,0
2024-05-16,185,BBB,0
2024-05-17,314,AAA,0
2024-05-17,272,CCC,0
2024-05-17,185,BBB,0
2024-05-18,179,BBB,0
2024-05-18,316,AAA,0
2024-05-18,272,CCC,0
2024-05-19,297,AAA,1
2024-05-19,255,CCC,1
2024-05-19,169,BBB,1
2024-05-20,270,CCC,0
2024-05-20,312,AAA,0
2024-05-20,185,BBB,0
2024-05-21,182,BBB,0
2024-05-21,275,CCC,0
2024-05-21,315,AAA,0
2024-05-22,269,CCC,0
2024-05-22,184,BBB,0
2024-05-22,312,AAA,0
2024-05-23,264,CCC,0
2024-05-23,182,BBB,0
2024-05-23,313,AAA,0
2024-05-24,287,AAA,1
2024-05-24,156,BBB,1
2024-05-24,248,CCC,1
2024-05-25,280,CCC,1
2024-05-25,324,AAA,1
2024-05-25,189,BBB,1
2024-05-26,178,BBB,0
2024-05-26,264,CCC,0
2024-05-26,311,AAA,0
2024-05-27,267,CCC,0
2024-05-27,305,AAA,0
2024-05-27,172,BBB,0
2024-05-28,260,CCC,0
2024-05-28,180,BBB,0
2024-05-28,307,AAA,0
2024-05-29,313,AAA,1
2024-05-29,187,BBB,1
2024-05-29,278,CCC,1
2024-05-30,301,AAA,0
2024-05-30,176,BBB,0
2024-05-30,264,CCC,0
2024-05-31,288,AAA,1
2024-05-31,155,BBB,1
2024-05-31,245,CCC,1
2024-06-01,271,CCC,1
2024-06-01,188,BBB,1
2024-06-01,322,AAA,1
2024-06-02,242,CCC,1
2024-06-02,294,AAA,1
2024-06-02,158,BBB,1
2024-06-03,263,CCC,0
2024-06-03,171,BBB,0
2024-06-03,302,AAA,0
2024-06-04,166,BBB,1
2024-06-04,289,AAA,1
2024-06-04,249,CCC,1
2024-06-05,332,AAA,1
2024-06-05,203,BBB,1
2024-06-05,282,CCC,1
2024-06-06,172,BBB,0
2024-06-06,258,CCC,0
2024-06-06,295,AAA,0
2024-06-07,244,CCC,1
2024-06-07,287,AAA,1
2024-06-07,158,BBB,1
2024-06-08,277,CCC,1
2024-06-08,183,BBB,1
2024-06-08,313,AAA,1
2024-06-09,272,CCC,1
2024-06-09,316,AAA,1
2024-06-09,185,BBB,1
2024-06-10,284,AAA,1
2024-06-10,240,CCC,1
2024-06-10,148,BBB,1
2024-06-11,167,BBB,0
2024-06-11,289,AAA,0
2024-06-11,253,CCC,0
2024-06-12,249,CCC,0
2024-06-12,165,BBB,0
2024-06-12,297,AAA,0
2024-06-13,268,CCC,1
2024-06-13,179,BBB,1
2024-06-13,312,AAA,1
2024-06-14,168,BBB,0
2024-06-14,295,AAA,0
2024-06-14,255,CCC,0
2024-06-15,166,BBB,0
2024-06-15,295,AAA,0
2024-06-15,253,CCC,0
2024-06-16,308,AAA,1
2024-06-16,173,BBB,1
2024-06-16,263,CCC,1
2024-06-17,173,BBB,1
2024-06-17,262,CCC,1
2024-06-17,304,AAA,1
2024-06-18,158,BBB,0
2024-06-18,286,AAA,0
2024-06-18,248,CCC,0
2024-06-19,306,AAA,1
2024-06-19,264,CCC,1
2024-06-19,179,BBB,1
2024-06-20,164,BBB,0
2024-06-20,241,CCC,0
2024-06-20,295,AAA,0
2024-06-21,245,CCC,0
2024-06-21,157,BBB,0
2024-06-21,286,AAA,0
2024-06-22,289,AAA,0
2024-06-22,159,BBB,0
2024-06-22,248,CCC,0
2024-06-23,303,AAA,1
2024-06-23,178,BBB,1
2024-06-23,255,CCC,1
2024-06-24,238,CCC,0
2024-06-24,155,BBB,0
2024-06-24,289,AAA,0
2024-06-25,305,AAA,1
2024-06-25,176,BBB,1
2024-06-25,260,CCC,1
2024-06-26,170,BBB,1
2024-06-26,247,CCC,1
2024-06-26,298,AAA,1
2024-06-27,241,CCC,0
2024-06-27,150,BBB,0
2024-06-27,286,AAA,0
2024-06-28,149,BBB,0
2024-06-28,232,CCC,0
2024-06-28,282,AAA,0
2024-06-29,147,BBB,0
2024-06-29,239,CCC,0
2024-06-29,276,AAA,0
2024-06-30,152,BBB,0
2024-06-30,279,AAA,0
2024-06-30,239,CCC,0
2024-07-01,237,CCC,0
2024-07-01,146,BBB,0
2024-07-01,278,AAA,0
2024-07-02,234,CCC,0
2024-07-02,277,AAA,0
2024-07-02,150,BBB,0
2024-07-03,234,CCC,0
2024-07-03,151,BBB,0
2024-07-03,281,AAA,0
2024-07-04,312,AAA,1
2024-07-04,255,CCC,1
2024-07-04,172,BBB,1
2024-07-05,232,CCC,0
2024-07-05,143,BBB,0
2024-07-05,271,AAA,0
2024-07-06,228,CCC,0
2024-07-06,273,AAA,0
2024-07-06,147,BBB,0
2024-07-07,232,CCC,0
2024-07-07,144,BBB,0
2024-07-07,277,AAA,0
2024-07-08,230,CCC,0
2024-07-08,275,AAA,0
2024-07-08,136,BBB,0
2024-07-09,225,CCC,0
2024-07-09,147,BBB,0
2024-07-09,276,AAA,0
2024-07-10,239,CCC,1
2024-07-10,286,AAA,1
2024-07-10,155,BBB,1
2024-07-11,259,CCC,1
2024-07-11,310,AAA,1
2024-07-11,172,BBB,1
2024-07-12,132,BBB,1
2024-07-12,217,CCC,1
2024-07-12,268,AAA,1
2024-07-13,223,CCC,0
2024-07-13,141,BBB,0
2024-07-13,274,AAA,0
2024-07-14,138,BBB,0
2024-07-14,274,AAA,0
2024-07-14,224,CCC,0
2024-07-15,266,AAA,0
2024-07-15,137,BBB,0
2024-07-15,220,CCC,0
2024-07-16,218,CCC,0
2024-07-16,137,BBB,0
2024-07-16,271,AAA,0
2024-07-17,220,CCC,0
2024-07-17,270,AAA,0
2024-07-17,133,BBB,0
2024-07-18,213,CCC,1
2024-07-18,124,BBB,1
2024-07-18,257,AAA,1
2024-07-19,199,CCC,1
2024-07-19,115,BBB,1
2024-07-19,248,AAA,1
2024-07-20,216,CCC,0
2024-07-20,131,BBB,0
2024-07-20,265,AAA,0
2024-07-21,157,BBB,1
2024-07-21,287,AAA,1
2024-07-21,238,CCC,1
2024-07-22,249,AAA,1
2024-07-22,122,BBB,1
2024-07-22,207,CCC,1
2024-07-23,138,BBB,1
2024-07-23,219,CCC,1
2024-07-23,272,AAA,1
2024-07-24,213,CCC,0
2024-07-24,266,AAA,0
2024-07-24,128,BBB,0
2024-07-25,132,BBB,0
2024-07-25,210,CCC,0
2024-07-25,262,AAA,0
2024-07-26,209,CCC,0
2024-07-26,133,BBB,0
2024-07-26,257,AAA,0
2024-07-27,123,BBB,1
2024-07-27,201,CCC,1
2024-07-27,256,AAA,1
2024-07-28,97,BBB,1
2024-07-28,180,CCC,1
2024-07-28,231,AAA,1
2024-07-29,98,BBB,1
2024-07-29,180,CCC,1
2024-07-29,232,AAA,1
2024-07-30,206,CCC,0
2024-07-30,266,AAA,0
2024-07-30,130,BBB,0
2024-07-31,210,CCC,0
2024-07-31,264,AAA,0
2024-07-31,124,BBB,0
2024-08-01,211,CCC,0
2024-08-01,124,BBB,0
2024-08-01,250,AAA,0
2024-08-02,122,BBB,0
2024-08-02,202,CCC,0
2024-08-02,258,AAA,0
2024-08-03,125,BBB,0
2024-08-03,257,AAA,0
2024-08-03,203,CCC,0
2024-08-04,114,BBB,0
2024-08-04,201,CCC,0
2024-08-04,256,AAA,0
2024-08-05,118,BBB,0
2024-08-05,204,CCC,0
2024-08-05,253,AAA,0
2024-08-06,274,AAA,1
2024-08-06,221,CCC,1
2024-08-06,137,BBB,1
2024-08-07,198,CCC,0
2024-08-07,250,AAA,0
2024-08-07,124,BBB,0
2024-08-08,206,CCC,0
2024-08-08,256,AAA,0
2024-08-08,119,BBB,0
2024-08-09,190,CCC,1
2024-08-09,244,AAA,1
2024-08-09,106,BBB,1
2024-08-10,256,AAA,0
2024-08-10,117,BBB,0
2024-08-10,196,CCC,0
2024-08-11,203,CCC,0
2024-08-11,113,BBB,0
2024-08-11,249,AAA,0
2024-08-12,251,AAA,0
2024-08-12,194,CCC,0
2024-08-12,120,BBB,0
2024-08-13,256,AAA,0
2024-08-13,114,BBB,0
2024-08-13,199,CCC,0
2024-08-14,203,CCC,1
2024-08-14,247,AAA,1
2024-08-14,117,BBB,1
2024-08-15,195,CCC,0
2024-08-15,246,AAA,0
2024-08-15,112,BBB,0
2024-08-16,113,BBB,0
2024-08-16,194,CCC,0
2024-08-16,249,AAA,0
2024-08-17,195,CCC,0
2024-08-17,251,AAA,0
2024-08-17,110,BBB,0
2024-08-18,112,BBB,0
2024-08-18,245,AAA,0
2024-08-18,200,CCC,0
2024-08-19,252,AAA,0
2024-08-19,197,CCC,0
2024-08-19,115,BBB,0
2024-08-20,122,BBB,1
2024-08-20,201,CCC,1
2024-08-20,253,AAA,1
2024-08-21,192,CCC,0
2024-08-21,247,AAA,0
2024-08-21,112,BBB,0
2024-08-22,128,BBB,1
2024-08-22,211,CCC,1
2024-08-22,261,AAA,1
2024-08-23,132,BBB,1
2024-08-23,206,CCC,1
2024-08-23,260,AAA,1
2024-08-24,107,BBB,0
2024-08-24,186,CCC,0
2024-08-24,246,AAA,0
2024-08-25,217,CCC,1
2024-08-25,133,BBB,1
2024-08-25,268,AAA,1
2024-08-26,208,CCC,1
2024-08-26,127,BBB,1
2024-08-26,257,AAA,1
2024-08-27,240,AAA,0
2024-08-27,105,BBB,0
2024-08-27,189,CCC,0
2024-08-28,190,CCC,0
2024-08-28,108,BBB,0
2024-08-28,244,AAA,0
2024-08-29,107,BBB,0
2024-08-29,243,AAA,0
2024-08-29,183,CCC,0
2024-08-30,185,CCC,0
2024-08-30,107,BBB,0
2024-08-30,244,AAA,0
2024-08-31,193,CCC,0
2024-08-31,239,AAA,0
2024-08-31,106,BBB,0
2024-09-01,204,CCC,1
2024-09-01,255,AAA,1
2024-09-01,120,BBB,1
2024-09-02,238,AAA,0
2024-09-02,100,BBB,0
2024-09-02,186,CCC,0
2024-09-03,238,AAA,0
2024-09-03,184,CCC,0
2024-09-03,105,BBB,0
2024-09-04,102,BBB,0
2024-09-04,178,CCC,0
2024-09-04,240,AAA,0
2024-09-05,256,AAA,1
2024-09-05,201,CCC,1
2024-09-05,124,BBB,1
2024-09-06,242,AAA,0
2024-09-06,101,BBB,0
2024-09-06,185,CCC,0
2024-09-07,99,BBB,0
2024-09-07,181,CCC,0
2024-09-07,240,AAA,0
2024-09-08,236,AAA,0
2024-09-08,104,BBB,0
2024-09-08,181,CCC,0
2024-09-09,238,AAA,0
2024-09-09,182,CCC,0
2024-09-09,105,BBB,0
2024-09-10,159,CCC,1
2024-09-10,87,BBB,1
2024-09-10,216,AAA,1
2024-09-11,101,BBB,0
2024-09-11,237,AAA,0
2024-09-11,177,CCC,0
2024-09-12,235,AAA,0
2024-09-12,180,CCC,0
2024-09-12,102,BBB,0
2024-09-13,188,CCC,1
2024-09-13,253,AAA,1
2024-09-13,112,BBB,1
2024-09-14,170,CCC,1
2024-09-14,222,AAA,1
2024-09-14,94,BBB,1
2024-09-15,188,CCC,1
2024-09-15,109,BBB,1
2024-09-15,246,AAA,1
2024-09-16,96,BBB,0
2024-09-16,177,CCC,0
2024-09-16,236,AAA,0
2024-09-17,105,BBB,0
2024-09-17,181,CCC,0
2024-09-17,237,AAA,0
2024-09-18,187,CCC,0
2024-09-18,237,AAA,0
2024-09-18,95,BBB,0
2024-09-19,239,AAA,0
2024-09-19,103,BBB,0
2024-09-19,178,CCC,0
2024-09-20,238,AAA,0
2024-09-20,104,BBB,0
2024-09-20,180,CCC,0
2024-09-21,179,CCC,0
2024-09-21,234,AAA,0
2024-09-21,102,BBB,0
2024-09-22,224,AAA,1
2024-09-22,82,BBB,1
2024-09-22,163,CCC,1
2024-09-23,222,AAA,1
2024-09-23,81,BBB,1
2024-09-23,163,CCC,1
2024-09-24,115,BBB,1
2024-09-24,189,CCC,1
2024-09-24,255,AAA,1
2024-09-25,176,CCC,0
2024-09-25,236,AAA,0
2024-09-25,105,BBB,0
2024-09-26,239,AAA,0
2024-09-26,105,BBB,0
2024-09-26,177,CCC,0
2024-09-27,100,BBB,1
2024-09-27,228,AAA,1
2024-09-27,174,CCC,1
2024-09-28,95,BBB,0
2024-09-28,178,CCC,0
2024-09-28,235,AAA,0
2024-09-29,170,CCC,0
2024-09-29,233,AAA,0
2024-09-29,100,BBB,0
2024-09-30,179,CCC,0
2024-09-30,99,BBB,0
2024-09-30,238,AAA,0
2024-10-01,234,AAA,0
2024-10-01,100,BBB,0
2024-10-01,176,CCC,0
2024-10-02,239,AAA,0
2024-10-02,95,BBB,0
2024-10-02,178,CCC,0
2024-10-03,112,BBB,1
2024-10-03,251,AAA,1
2024-10-03,191,CCC,1
2024-10-04,247,AAA,1
2024-10-04,192,CCC,1
2024-10-04,107,BBB,1
2024-10-05,134,CCC,1
2024-10-05,194,AAA,1
2024-10-05,49,BBB,1
2024-10-06,100,BBB,0
2024-10-06,171,CCC,0
2024-10-06,236,AAA,0
2024-10-07,237,AAA,0
2024-10-07,171,CCC,0
2024-10-07,106,BBB,0
2024-10-08,156,CCC,1
2024-10-08,223,AAA,1
2024-10-08,81,BBB,1
2024-10-09,99,BBB,0
2024-10-09,178,CCC,0
2024-10-09,236,AAA,0
2024-10-10,139,CCC,1
2024-10-10,200,AAA,1
2024-10-10,70,BBB,1
2024-10-11,175,CCC,0
2024-10-11,104,BBB,0
2024-10-11,239,AAA,0
2024-10-12,88,BBB,1
2024-10-12,162,CCC,1
2024-10-12,228,AAA,1
2024-10-13,99,BBB,0
2024-10-13,177,CCC,0
2024-10-13,233,AAA,0
2024-10-14,162,CCC,1
2024-10-14,222,AAA,1
2024-10-14,89,BBB,1
2024-10-15,195,CCC,1
2024-10-15,254,AAA,1
2024-10-15,116,BBB,1
2024-10-16,224,AAA,1
2024-10-16,161,CCC,1
2024-10-16,82,BBB,1
2024-10-17,173,CCC,0
2024-10-17,243,AAA,0
2024-10-17,103,BBB,0
2024-10-18,77,BBB,1
2024-10-18,160,CCC,1
2024-10-18,217,AAA,1
2024-10-19,103,BBB,0
2024-10-19,236,AAA,0
2024-10-19,177,CCC,0
2024-10-20,179,CCC,0
2024-10-20,241,AAA,0
2024-10-20,106,BBB,0
2024-10-21,118,BBB,1
2024-10-21,186,CCC,1
2024-10-21,247,AAA,1
2024-10-22,102,BBB,0
2024-10-22,171,CCC,0
2024-10-22,243,AAA,0
2024-10-23,84,BBB,1
2024-10-23,162,CCC,1
2024-10-23,223,AAA,1
2024-10-24,106,BBB,0
2024-10-24,178,CCC,0
2024-10-24,247,AAA,0
2024-10-25,182,CCC,0
2024-10-25,102,BBB,0
2024-10-25,247,AAA,0
2024-10-26,247,AAA,0
2024-10-26,180,CCC,0
2024-10-26,104,BBB,0
2024-10-27,173,CCC,1
2024-10-27,229,AAA,1
2024-10-27,91,BBB,1
2024-10-28,227,AAA,1
2024-10-28,169,CCC,1
2024-10-28,92,BBB,1
2024-10-29,179,CCC,0
2024-10-29,100,BBB,0
2024-10-29,239,AAA,0
2024-10-30,103,BBB,0
2024-10-30,246,AAA,0
2024-10-30,175,CCC,0
2024-10-31,89,BBB,1
2024-10-31,165,CCC,1
2024-10-31,235,AAA,1
2024-11-01,178,CCC,0
2024-11-01,246,AAA,0
2024-11-01,102,BBB,0
2024-11-02,119,BBB,1
2024-11-02,194,CCC,1
2024-11-02,257,AAA,1
2024-11-03,205,CCC,1
2024-11-03,268,AAA,1
2024-11-03,131,BBB,1
2024-11-04,182,CCC,0
2024-11-04,247,AAA,0
2024-11-04,108,BBB,0
2024-11-05,186,CCC,0
2024-11-05,102,BBB,0
2024-11-05,246,AAA,0
2024-11-06,107,BBB,0
2024-11-06,246,AAA,0
2024-11-06,180,CCC,0
2024-11-07,91,BBB,1
2024-11-07,165,CCC,1
2024-11-07,232,AAA,1
2024-11-08,249,AAA,0
2024-11-08,110,BBB,0
2024-11-08,186,CCC,0
2024-11-09,259,AAA,1
2024-11-09,119,BBB,1
2024-11-09,198,CCC,1
2024-11-10,203,CCC,1
2024-11-10,135,BBB,1
2024-11-10,268,AAA,1
2024-11-11,174,CCC,1
2024-11-11,237,AAA,1
2024-11-11,98,BBB,1
2024-11-12,187,CCC,0
2024-11-12,111,BBB,0
2024-11-12,252,AAA,0
2024-11-13,127,BBB,1
2024-11-13,194,CCC,1
2024-11-13,267,AAA,1
2024-11-14,184,CCC,0
2024-11-14,250,AAA,0
2024-11-14,112,BBB,0
2024-11-15,253,AAA,0
2024-11-15,185,CCC,0
2024-11-15,119,BBB,0
2024-11-16,114,BBB,0
2024-11-16,193,CCC,0
2024-11-16,254,AAA,0
2024-11-17,255,AAA,0
2024-11-17,117,BBB,0
2024-11-17,189,CCC,0
2024-11-18,131,BBB,1
2024-11-18,264,AAA,1
2024-11-18,199,CCC,1
2024-11-19,275,AAA,1
2024-11-19,135,BBB,1
2024-11-19,207,CCC,1
2024-11-20,96,BBB,1
2024-11-20,243,AAA,1
2024-11-20,169,CCC,1
2024-11-21,238,AAA,1
2024-11-21,175,CCC,1
2024-11-21,99,BBB,1
2024-11-22,192,CCC,0
2024-11-22,121,BBB,0
2024-11-22,259,AAA,0
2024-11-23,193,CCC,0
2024-11-23,259,AAA,0
2024-11-23,115,BBB,0
2024-11-24,259,AAA,0
2024-11-24,188,CCC,0
2024-11-24,121,BBB,0
2024-11-25,254,AAA,1
2024-11-25,184,CCC,1
2024-11-25,114,BBB,1
2024-11-26,192,CCC,0
2024-11-26,126,BBB,0
2024-11-26,261,AAA,0
2024-11-27,125,BBB,0
2024-11-27,262,AAA,0
2024-11-27,191,CCC,0
2024-11-28,262,AAA,0
2024-11-28,124,BBB,0
2024-11-28,196,CCC,0
2024-11-29,251,AAA,1
2024-11-29,108,BBB,1
2024-11-29,174,CCC,1
2024-11-30,297,AAA,1
2024-11-30,224,CCC,1
2024-11-30,149,BBB,1
2024-12-01,252,AAA,1
2024-12-01,106,BBB,1
2024-12-01,178,CCC,1
2024-12-02,269,AAA,0
2024-12-02,200,CCC,0
2024-12-02,121,BBB,0
2024-12-03,247,AAA,1
2024-12-03,110,BBB,1
2024-12-03,183,CCC,1
2024-12-04,266,AAA,0
2024-12-04,198,CCC,0
2024-12-04,129,BBB,0
2024-12-05,247,AAA,1
2024-12-05,180,CCC,1
2024-12-05,110,BBB,1
2024-12-06,238,AAA,1
2024-12-06,166,CCC,1
2024-12-06,95,BBB,1
2024-12-07,219,CCC,1
2024-12-07,296,AAA,1
2024-12-07,151,BBB,1
2024-12-08,262,AAA,1
2024-12-08,187,CCC,1
2024-12-08,116,BBB,1
2024-12-09,259,AAA,1
2024-12-09,114,BBB,1
2024-12-09,182,CCC,1
2024-12-10,98,BBB,1
2024-12-10,239,AAA,1
2024-12-10,163,CCC,1
2024-12-11,132,BBB,0
2024-12-11,206,CCC,0
2024-12-11,275,AAA,0
2024-12-12,128,BBB,0
2024-12-12,205,CCC,0
2024-12-12,273,AAA,0
2024-12-13,203,CCC,0
2024-12-13,277,AAA,0
2024-12-13,132,BBB,0
2024-12-14,259,AAA,1
2024-12-14,183,CCC,1
2024-12-14,114,BBB,1
2024-12-15,280,AAA,0
2024-12-15,137,BBB,0
2024-12-15,206,CCC,0
2024-12-16,259,AAA,1
2024-12-16,119,BBB,1
2024-12-16,183,CCC,1
2024-12-17,204,CCC,0
2024-12-17,280,AAA,0
2024-12-17,144,BBB,0
2024-12-18,147,BBB,1
2024-12-18,285,AAA,1
2024-12-18,213,CCC,1
2024-12-19,279,AAA,0
2024-12-19,140,BBB,0
2024-12-19,216,CCC,0
2024-12-20,301,AAA,1
2024-12-20,158,BBB,1
2024-12-20,228,CCC,1
2024-12-21,259,AAA,1
2024-12-21,128,BBB,1
2024-12-21,193,CCC,1
2024-12-22,278,AAA,0
2024-12-22,207,CCC,0
2024-12-22,147,BBB,0
2024-12-23,283,AAA,0
2024-12-23,209,CCC,0
2024-12-23,144,BBB,0
2024-12-24,217,CCC,0
2024-12-24,281,AAA,0
2024-12-24,150,BBB,0
2024-12-25,231,CCC,1
2024-12-25,308,AAA,1
2024-12-25,162,BBB,1
2024-12-26,146,BBB,0
2024-12-26,214,CCC,0
2024-12-26,286,AAA,0
2024-12-27,216,CCC,0
2024-12-27,291,AAA,0
2024-12-27,156,BBB,0
2024-12-28,296,AAA,1
2024-12-28,153,BBB,1
2024-12-28,217,CCC,1
2024-12-29,195,BBB,1
2024-12-29,337,AAA,1
2024-12-29,262,CCC,1
2024-12-30,187,CCC,1
2024-12-30,267,AAA,1
2024-12-30,125,BBB,1
2024-12-31,135,BBB,1
2024-12-31,279,AAA,1
2024-12-31,198,CCC,1
2025-01-01,172,BBB,1
2025-01-01,236,CCC,1
2025-01-01,312,AAA,1
2025-01-02,287,AAA,0
2025-01-02,154,BBB,0
2025-01-02,218,CCC,0
2025-01-03,306,AAA,1
2025-01-03,235,CCC,1
2025-01-03,166,BBB,1
2025-01-04,216,CCC,0
2025-01-04,149,BBB,0
2025-01-04,297,AAA,0
2025-01-05,316,AAA,1
2025-01-05,243,CCC,1
2025-01-05,171,BBB,1
2025-01-06,222,CCC,0
2025-01-06,294,AAA,0
2025-01-06,156,BBB,0
2025-01-07,152,BBB,1
2025-01-07,215,CCC,1
2025-01-07,289,AAA,1
2025-01-08,227,CCC,0
2025-01-08,301,AAA,0
2025-01-08,161,BBB,0
2025-01-09,220,CCC,0
2025-01-09,157,BBB,0
2025-01-09,297,AAA,0
2025-01-10,229,CCC,0
2025-01-10,300,AAA,0
2025-01-10,161,BBB,0
2025-01-11,315,AAA,1
2025-01-11,239,CCC,1
2025-01-11,168,BBB,1
2025-01-12,159,BBB,0
2025-01-12,302,AAA,0
2025-01-12,224,CCC,0
2025-01-13,164,BBB,0
2025-01-13,233,CCC,0
2025-01-13,301,AAA,0
2025-01-14,168,BBB,0
2025-01-14,229,CCC,0
2025-01-14,304,AAA,0
2025-01-15,233,CCC,0
2025-01-15,163,BBB,0
2025-01-15,304,AAA,0
2025-01-16,166,BBB,0
2025-01-16,311,AAA,0
2025-01-16,231,CCC,0
2025-01-17,295,AAA,1
2025-01-17,217,CCC,1
2025-01-17,156,BBB,1
2025-01-18,305,AAA,1
2025-01-18,219,CCC,1
2025-01-18,158,BBB,1
2025-01-19,322,AAA,1
2025-01-19,248,CCC,1
2025-01-19,186,BBB,1
2025-01-20,147,BBB,1
2025-01-20,290,AAA,1
2025-01-20,214,CCC,1
2025-01-21,192,BBB,1
2025-01-21,328,AAA,1
2025-01-21,255,CCC,1
2025-01-22,165,BBB,0
2025-01-22,309,AAA,0
2025-01-22,233,CCC,0
2025-01-23,166,BBB,0
2025-01-23,311,AAA,0
2025-01-23,236,CCC,0
2025-01-24,240,CCC,0
2025-01-24,176,BBB,0
2025-01-24,311,AAA,0
2025-01-25,291,AAA,1
2025-01-25,217,CCC,1
2025-01-25,152,BBB,1
2025-01-26,257,CCC,1
2025-01-26,346,AAA,1
2025-01-26,194,BBB,1
2025-01-27,315,AAA,0
2025-01-27,168,BBB,0
2025-01-27,238,CCC,0
2025-01-28,186,BBB,1
2025-01-28,255,CCC,1
2025-01-28,336,AAA,1
2025-01-29,180,BBB,0
2025-01-29,238,CCC,0
2025-01-29,320,AAA,0
2025-01-30,235,CCC,0
2025-01-30,322,AAA,0
2025-01-30,175,BBB,0
2025-01-31,174,BBB,0
2025-01-31,316,AAA,0
2025-01-31,241,CCC,0
