date,from_city,to_city,distance_km,load_kg,delivery_time_hr
2022-07-01,"Hartford, CT","Las Vegas, NV",2060.53,600,21.91
2020-04-08,"Jersey City, NJ","Lansing, MI",2020.73,939,32.28
2022-12-29,"Syracuse, NY","Victorville, CA",823.78,84,7.83
2021-05-04,"Grand Rapids, MI","Mesa, AZ",2125.92,225,32.58
2020-05-16,"Tampa, FL","Denver, CO",3382.97,216,29.09
2020-04-22,"Chesapeake, VA","Fargo, ND",4216.61,454,38.38
2020-09-04,"Augusta, GA","Kansas City, MO",1458.74,468,17.54
2022-06-08,"Orlando, FL","San Francisco, CA",1376.19,837,13.42
2021-01-22,"Raleigh, NC","Brooklyn, NY",1277.7,248,17.96
2023-12-03,"Rock Hill, SC","Chandler, AZ",441.17,309,3.98
2020-10-26,"Fargo, ND","Birmingham, AL",2803.33,315,28.08
2020-01-23,"Washington, DC","Myrtle Beach, SC",2863.7,823,38.89
2022-06-23,"Durham, NC","Baton Rouge, LA",1946.39,170,23.89
2023-07-13,"North Las Vegas, NV","Richmond, VA",1773.83,693,15.23
2023-02-08,"Long Beach, CA","Modesto, CA",2711.18,565,28.03
2021-09-14,"Flint, MI","Bremerton, WA",2106.92,63,18.72
2023-11-27,"Glendale, AZ","Asheville, NC",3958.88,177,43.59
2023-11-21,"Milwaukee, WI","Tulsa, OK",2775.08,826,24.47
2023-10-02,"Pittsburgh, PA","Chicago, IL",1537.66,634,24.06
2020-05-25,"Dallas, TX","Huntsville, AL",1772.77,727,22.13
2022-10-01,"Fort Wayne, IN","Austin, TX",4870.41,677,42.15
2021-10-22,"Chandler, AZ","Chesapeake, VA",3086.77,296,33.4
2023-02-04,"Knoxville, TN","Charleston, SC",2623.19,594,24.54
2020-12-04,"Chula Vista, CA","Shreveport, LA",3238.08,389,27.08
2022-03-23,"Denton, TX","Arlington, VA",1987.46,764,18.36
2023-02-02,"Wilmington, NC","Lakeland, FL",4869.57,939,65.97
2020-02-08,"Canton, OH","Fort Collins, CO",3934.63,259,52.12
2020-06-06,"Fayetteville, NC","Scottsdale, AZ",3578.98,188,49.95
2021-06-25,"Mobile, AL","Colorado Springs, CO",3916.43,69,41.99
2020-04-23,"San Antonio, TX","Columbus, OH",4183.84,113,48.01
2020-07-05,"Ogden, UT","Winter Haven, FL",3907.96,838,36.63
2022-08-18,"Killeen, TX","Stockton, CA",213.67,929,1.86
2020-07-01,"Bridgeport, CT","Worcester, MA",4614.23,912,56.26
2021-05-22,"Aurora, CO","Green Bay, WI",2116.51,141,19.6
2022-05-02,"Corpus Christi, TX","Wichita, KS",2200.89,795,24.67
2020-11-02,"Columbia, SC","Scottsdale, AZ",2995.59,505,45.15
2023-11-07,"Knoxville, TN","North Las Vegas, NV",1857.47,847,19.54
2021-05-25,"Allentown, PA","Bremerton, WA",4311.26,516,45.6
2020-05-10,"Akron, OH","Eugene, OR",1653.15,291,17.77
2023-03-15,"Buffalo, NY","Reno, NV",310.75,334,2.93
2023-09-15,"Lancaster, PA","Albany, NY",806.09,444,6.72
2022-12-04,"Plano, TX","Reading, PA",2730.97,555,30.11
2021-04-29,"Omaha, NE","Akron, OH",3865.73,487,40.08
2020-11-15,"Scranton, PA","Provo, UT",351.56,626,3.2
2021-08-29,"Colorado Springs, CO","Seattle, WA",3205.38,866,28.79
2022-08-04,"Staten Island, NY","Allentown, PA",3358.6,242,51.65
2022-11-06,"Omaha, NE","Des Moines, IA",4796.9,223,41.15
2021-02-08,"Lafayette, LA","Fremont, CA",4828.05,83,40.95
2021-05-02,"Toledo, OH","Port St. Lucie, FL",4936.77,133,44.69
2023-01-13,"Baltimore, MD","St. Paul, MN",3216.22,225,32.96
2020-06-23,"Reno, NV","Fresno, CA",4130.38,821,55.23
2022-04-03,"El Paso, TX","Gulfport, MS",2327.76,896,20.93
2020-10-11,"Appleton, WI","St. Louis, MO",820.67,267,13.24
2021-05-23,"Allentown, PA","Aguadilla, PR",1416.07,726,15.74
2021-05-24,"Palm Bay, FL","Manhattan, NY",1126.1,440,10.06
2022-03-21,"Rockford, IL","Honolulu, HI",1683.34,848,17.21
2021-09-18,"Columbus, OH","Round Lake Beach, IL",788.1,937,9.5
2022-04-17,"Antioch, CA","Laredo, TX",4945.67,877,59.84
2022-07-30,"Corpus Christi, TX","New Haven, CT",2616.16,625,38.17
2021-02-25,"Seattle, WA","Montgomery, AL",2187.13,158,20.64
2022-11-30,"York, PA","Youngstown, OH",764.91,96,8.52
2020-11-15,"Huntsville, AL","Concord, NC",2895.23,811,25.33
2022-04-13,"Scottsdale, AZ","Grand Rapids, MI",4290.1,981,36.51
2023-09-15,"New Haven, CT","San Francisco, CA",4777.47,363,44.9
2021-12-15,"Plano, TX","Little Rock, AR",1298.68,614,17.06
2022-12-20,"Des Moines, IA","Lakeland, FL",553.69,346,8.3
2021-09-21,"Raleigh, NC","Chandler, AZ",3622.7,239,36.72
2021-11-17,"Colorado Springs, CO","Arlington, VA",2775.96,380,37.71
2020-02-16,"Asheville, NC","Baltimore, MD",2985.06,85,29.98
2020-04-29,"Davenport, IA","New Orleans, LA",2190.69,231,21.69
2022-10-25,"Gulfport, MS","Harrisburg, PA",242.34,315,3.64
2023-06-19,"Reading, PA","Victorville, CA",4408.85,645,39.45
2021-10-09,"Anchorage, AK","Brownsville, TX",4284.71,194,35.75
2020-09-25,"Aguadilla, PR","Youngstown, OH",2480.19,214,25.96
2021-01-20,"Arlington, TX","Chattanooga, TN",4697.14,685,48.27
2021-12-30,"Arlington, VA","St. Paul, MN",2120.59,667,26.95
2020-04-08,"Harrisburg, PA","Austin, TX",2877.44,935,39.49
2022-05-18,"Fayetteville, AR","San Jose, CA",164.96,334,2.07
2023-07-05,"Greenville, SC","Aguadilla, PR",2838.95,967,34.08
2021-12-31,"Huntsville, AL","Davenport, IA",4445.46,637,69.17
2023-01-08,"Harrisburg, PA","Victorville, CA",4002.13,566,35.21
2024-01-18,"Lancaster, PA","Detroit, MI",4772.99,696,44.44
2023-02-21,"Milwaukee, WI","Concord, CA",456.63,104,4.73
2021-08-24,"Jacksonville, FL","Salem, OR",4537.02,691,63.74
2022-05-04,"Albuquerque, NM","Hialeah, FL",3874.36,927,48.51
2023-10-24,"Portland, OR","Toledo, OH",3175.37,254,26.8
2022-04-01,"Phoenix, AZ","Miami, FL",4660.17,199,60.45
2022-07-21,"Rochester, NY","Durham, NC",4545.56,229,64.64
2022-09-22,"Irving, TX","Round Lake Beach, IL",425.53,215,6.94
2024-02-03,"South Bend, IN","Jackson, MS",2872.94,486,25.4
2020-04-04,"Bremerton, WA","Honolulu, HI",1557.1,485,16.41
2021-09-15,"Provo, UT","Riverside, CA",1623.2,520,14.22
2022-05-31,"Lexington, KY","Brownsville, TX",3008.44,331,43.12
2020-11-10,"Oakland, CA","Winston-Salem, NC",1878.21,866,23.27
2023-10-13,"Arlington, VA","San Francisco, CA",2051.2,776,19.74
2022-06-01,"Houston, TX","Albany, NY",4988.43,450,78.19
2022-08-07,"Durham, NC","Cleveland, OH",1156.5,418,10.4
2023-01-10,"Irving, TX","Canton, OH",905.36,166,9.43
2020-01-09,"Columbus, OH","Tallahassee, FL",4482.07,191,48.0
2021-08-22,"Poughkeepsie, NY","Arlington, TX",2899.34,668,31.53
2020-02-09,"Lakeland, FL","Hialeah, FL",2555.12,955,22.09
2020-08-01,"Virginia Beach, VA","St. Louis, MO",392.72,852,3.31
2023-12-01,"Poughkeepsie, NY","Providence, RI",4554.93,141,44.61
2020-11-05,"Dallas, TX","Columbus, GA",2463.71,982,23.45
2023-06-08,"Enterprise, NV","Peoria, IL",814.56,737,6.94
2022-03-12,"Des Moines, IA","Laredo, TX",1017.79,402,12.36
2021-07-14,"Reading, PA","Springfield, MA",379.98,451,4.05
2022-08-13,"Davenport, IA","New Haven, CT",4708.57,766,62.68
2021-04-22,"Richmond, VA","Bakersfield, CA",1467.52,821,18.51
2022-12-01,"Salem, OR","Port St. Lucie, FL",4732.14,411,53.14
2023-11-24,"Gilbert, AZ","Aurora, CO",3429.16,464,44.67
2020-03-15,"Myrtle Beach, SC","Jackson, MS",4368.67,327,61.38
2023-12-31,"Lexington, KY","Columbia, SC",2091.32,256,22.44
2020-02-09,"Greenville, SC","Gulfport, MS",2565.77,371,24.96
2022-11-25,"Indio, CA","Flint, MI",2153.42,551,22.67
2021-03-27,"Rockford, IL","Los Angeles, CA",4307.55,319,43.34
2022-11-04,"Deltona, FL","Concord, CA",151.27,972,2.47
2024-02-02,"San Jose, CA","Plano, TX",4587.67,1000,42.3
2022-03-24,"Riverside, CA","Tucson, AZ",1311.63,734,17.98
2020-07-26,"Tucson, AZ","Asheville, NC",3915.0,456,38.88
2020-03-29,"New York, NY","Columbia, SC",2761.13,699,25.28
2020-02-08,"Killeen, TX","Washington, DC",148.16,760,1.7
2021-03-25,"Detroit, MI","Lakeland, FL",2555.62,593,31.56
2020-10-13,"Birmingham, AL","New York, NY",195.38,772,1.82
2023-02-15,"Oklahoma City, OK","Glendale, AZ",3685.19,50,39.9
2020-08-03,"Albany, NY","Cincinnati, OH",2127.82,359,18.82
2021-08-02,"Chicago, IL","Shreveport, LA",261.61,172,2.78
2021-12-10,"Palm Bay, FL","Toledo, OH",2063.67,626,28.06
2021-08-18,"Honolulu, HI","Victorville, CA",2973.92,413,42.73
2022-10-18,"Cincinnati, OH","Green Bay, WI",520.61,750,5.9
2020-10-07,"Greenville, SC","Toledo, OH",241.13,473,2.41
2020-05-02,"Scranton, PA","Boston, MA",1817.86,823,19.23
2020-01-12,"Appleton, WI","Santa Clarita, CA",3473.66,183,53.68
2022-04-06,"Houston, TX","St. Paul, MN",509.7,670,5.4
2020-11-01,"Henderson, NV","Stockton, CA",2621.05,109,32.98
2020-03-11,"Honolulu, HI","Knoxville, TN",3138.55,823,27.44
2022-05-27,"Lansing, MI","Louisville, KY",4627.5,461,46.98
2023-12-26,"Deltona, FL","Bremerton, WA",3651.06,388,37.9
2022-08-09,"San Antonio, TX","Durham, NC",4131.3,315,49.81
2020-11-29,"Mission Viejo, CA","Richmond, VA",1252.35,727,12.21
2021-05-31,"Round Lake Beach, IL","Arlington, TX",399.84,198,6.42
2020-10-30,"Fremont, CA","Chicago, IL",1805.87,826,16.16
2021-01-25,"Arlington, VA","San Francisco, CA",2583.13,865,39.09
2021-02-25,"Sacramento, CA","Augusta, GA",4172.34,821,47.35
2020-08-02,"Fresno, CA","Lancaster, PA",1338.85,938,20.79
2021-11-06,"Bronx, NY","Allentown, PA",104.7,320,1.37
2022-06-04,"Cleveland, OH","Jacksonville, FL",2981.17,319,25.51
2023-08-23,"Los Angeles, CA","Winter Haven, FL",512.64,195,4.33
2022-02-19,"Arlington, TX","Garland, TX",2964.69,714,38.24
2023-05-19,"Winston-Salem, NC","Reno, NV",4078.33,151,55.97
2022-11-20,"Greensboro, NC","Rock Hill, SC",2225.31,309,25.43
2024-01-19,"Santa Ana, CA","Lafayette, LA",2479.14,451,31.59
2020-03-04,"Corpus Christi, TX","Las Vegas, NV",2249.05,383,34.63
2023-07-25,"Jackson, MS","New York, NY",4527.09,469,47.58
2021-02-13,"McAllen, TX","York, PA",715.51,970,7.25
2023-04-15,"Kennewick, WA","New York, NY",2512.53,749,36.29
2020-11-14,"Washington, DC","Fayetteville, AR",4256.41,725,54.68
2021-04-25,"Milwaukee, WI","Albany, NY",288.19,525,2.68
2022-10-13,"Arlington, VA","Austin, TX",2990.67,783,34.28
2023-09-23,"Louisville, KY","Chesapeake, VA",2436.34,683,22.65
2023-03-18,"Antioch, CA","Chicago, IL",1233.82,514,16.87
2022-10-14,"Nashville, TN","Plano, TX",4277.55,923,43.91
2020-09-01,"Ann Arbor, MI","Chattanooga, TN",4021.15,51,37.29
2023-04-15,"Anchorage, AK","Mission Viejo, CA",1985.63,664,20.51
2021-11-14,"Seattle, WA","Chula Vista, CA",2151.81,259,26.1
2023-05-04,"Long Beach, CA","Durham, NC",1554.76,990,14.91
2022-02-21,"Knoxville, TN","Des Moines, IA",3344.21,862,39.31
2023-06-15,"Fresno, CA","Los Angeles, CA",834.78,254,10.01
2022-10-23,"Poughkeepsie, NY","Oxnard, CA",3138.23,669,35.6
2020-09-10,"Austin, TX","Wichita, KS",4080.12,610,45.14
2023-02-27,"Scranton, PA","Green Bay, WI",1106.93,147,15.0
2022-01-08,"Denton, TX","Colorado Springs, CO",2806.59,900,24.42
2021-11-21,"Spokane, WA","Indio, CA",4851.88,772,47.54
2023-10-03,"Victorville, CA","Springfield, MA",500.36,218,7.81
2020-02-25,"Columbia, SC","Sacramento, CA",229.35,777,3.22
2022-11-10,"Hialeah, FL","Baltimore, MD",1830.8,925,22.16
2020-06-27,"Nashville, TN","Fort Wayne, IN",4968.31,219,44.89
2021-09-14,"Trenton, NJ","Jacksonville, FL",1222.68,974,12.42
2020-12-15,"Savannah, GA","Chandler, AZ",1716.84,765,20.11
2023-01-09,"Augusta, GA","Round Lake Beach, IL",2196.03,684,25.45
2022-03-21,"Cleveland, OH","Lakeland, FL",3658.69,133,35.33
2022-01-14,"Washington, DC","Anaheim, CA",2968.76,276,34.98
2021-03-20,"Antioch, CA","San Jose, CA",2869.17,103,28.18
2020-10-28,"Fort Wayne, IN","Nashua, NH",725.16,762,6.15
2021-05-14,"Pensacola, FL","Orlando, FL",1643.21,935,17.54
2020-07-11,"New Haven, CT","Lexington, KY",3639.98,69,35.64
2022-03-21,"Omaha, NE","Oklahoma City, OK",2185.17,604,19.43
2021-03-27,"St. Louis, MO","Oxnard, CA",2039.15,654,27.16
2023-02-18,"Kissimmee, FL","San Antonio, TX",1953.35,317,30.53
2020-12-08,"Orlando, FL","Scranton, PA",1012.14,126,13.09
2023-06-26,"Scranton, PA","Pittsburgh, PA",143.06,317,1.54
2021-01-04,"Baton Rouge, LA","Peoria, IL",4266.22,682,69.63
2020-01-30,"Jersey City, NJ","Indianapolis, IN",2458.84,788,28.15
2023-07-03,"Fort Collins, CO","Chesapeake, VA",3194.76,681,31.14
2023-12-04,"Youngstown, OH","Cleveland, OH",2535.66,403,37.72
2022-11-06,"Plano, TX","Raleigh, NC",2002.16,135,19.18
2021-03-19,"Anaheim, CA","Palm Bay, FL",1374.63,800,22.01
2021-09-30,"Philadelphia, PA","Minneapolis, MN",3806.88,909,57.47
2022-03-14,"Salem, OR","Harrisburg, PA",988.79,157,8.61
2020-03-21,"Indianapolis, IN","Tampa, FL",831.9,837,7.12
2023-10-22,"St. Paul, MN","Detroit, MI",1762.33,382,29.26
2020-11-30,"Springfield, MO","Cleveland, OH",409.63,938,4.23
2021-12-08,"Columbus, GA","Greenville, SC",1822.57,950,16.73
2023-10-01,"San Jose, CA","San Diego, CA",2669.52,485,42.99
2021-10-15,"New Orleans, LA","Little Rock, AR",1047.15,395,11.87
2021-09-16,"San Antonio, TX","Manhattan, NY",4651.21,586,71.29
2020-11-07,"Greensboro, NC","Rockford, IL",1530.84,296,14.01
2020-01-09,"Boise, ID","Jackson, MS",4258.35,899,48.28
2023-09-10,"Riverside, CA","Chandler, AZ",2257.4,238,25.82
2023-04-13,"Lansing, MI","New Haven, CT",3212.55,401,50.96
2020-05-01,"Miami, FL","Birmingham, AL",4172.69,600,36.57
2021-08-02,"Austin, TX","St. Louis, MO",4141.47,256,62.47
2020-04-12,"Oxnard, CA","Scranton, PA",4896.04,632,45.8
2020-02-12,"St. Louis, MO","Oakland, CA",4789.94,384,52.24
2023-01-22,"Los Angeles, CA","Albuquerque, NM",3134.28,991,27.1
2022-08-17,"Montgomery, AL","Davenport, IA",2708.13,81,28.92
2023-09-28,"Arlington, VA","Queens, NY",1524.91,142,20.75
2021-12-15,"Garland, TX","Deltona, FL",753.88,911,8.11
2021-08-22,"Greenville, SC","Cincinnati, OH",614.18,705,7.89
2021-12-28,"Salt Lake City, UT","Stockton, CA",823.12,439,7.78
2020-12-23,"Bridgeport, CT","Lincoln, NE",1840.59,111,21.02
2022-10-11,"Kissimmee, FL","Grand Rapids, MI",383.05,73,3.45
2022-12-30,"Chesapeake, VA","South Bend, IN",4527.64,708,67.29
2022-12-20,"St. Louis, MO","Davenport, IA",1427.9,698,17.12
2020-06-12,"Norfolk, VA","Charleston, SC",1696.05,295,23.68
2022-03-30,"Manhattan, NY","Honolulu, HI",3560.72,917,32.71
2021-01-26,"Lincoln, NE","Montgomery, AL",3942.12,178,46.73
2022-01-24,"Sacramento, CA","Corpus Christi, TX",2000.87,866,26.61
2020-09-10,"North Las Vegas, NV","Newark, NJ",131.44,725,2.16
2020-05-25,"Baton Rouge, LA","Provo, UT",257.8,120,2.2
2021-03-17,"Scranton, PA","Boise, ID",3235.19,540,37.27
2020-10-06,"New York, NY","Gilbert, AZ",1194.8,742,10.42
2020-04-24,"Charlotte, NC","Detroit, MI",1207.17,969,17.29
2023-11-20,"North Las Vegas, NV","San Antonio, TX",2816.59,323,34.47
2020-04-26,"Denver, CO","Ann Arbor, MI",3969.56,577,60.89
2022-05-27,"Davenport, IA","Knoxville, TN",1017.45,231,12.31
2021-08-15,"Concord, CA","Reno, NV",197.26,314,2.22
2021-09-22,"Greensboro, NC","Killeen, TX",3807.65,87,32.17
2021-12-27,"Tallahassee, FL","Oxnard, CA",1943.85,385,17.2
2020-09-18,"Columbus, OH","Durham, NC",4436.08,389,40.94
2023-07-31,"Cleveland, OH","Louisville, KY",4555.62,360,66.84
2023-01-24,"Savannah, GA","Lafayette, LA",4719.07,655,46.59
2020-04-22,"Grand Rapids, MI","Fresno, CA",1237.59,136,17.55
2020-02-07,"Hialeah, FL","Provo, UT",4356.69,793,37.91
2020-06-05,"Charleston, SC","Denton, TX",1449.22,120,17.71
2023-11-09,"Fayetteville, AR","Indio, CA",4245.36,669,49.66
2023-08-04,"Fayetteville, NC","Columbia, SC",1258.62,731,16.76
2023-10-20,"Bronx, NY","Davenport, IA",2538.66,331,22.3
2020-03-30,"Indianapolis, IN","Lincoln, NE",1147.92,388,14.9
2023-12-17,"Buffalo, NY","Bridgeport, CT",927.08,620,13.02
2021-12-04,"Montgomery, AL","Richmond, VA",4605.03,164,68.37
2020-04-08,"Pensacola, FL","Oklahoma City, OK",3334.11,403,51.83
2021-01-15,"Fayetteville, NC","Wichita, KS",4879.36,210,45.79
2023-09-10,"Gulfport, MS","Greensboro, NC",1786.98,411,29.07
2020-01-16,"Grand Rapids, MI","San Diego, CA",3545.78,832,37.58
2024-01-06,"Allentown, PA","Gilbert, AZ",3551.07,403,47.59
2021-05-23,"Hialeah, FL","Montgomery, AL",4193.13,124,54.33
2022-07-13,"Winston-Salem, NC","Lansing, MI",3850.59,472,36.9
2020-11-26,"Providence, RI","Manhattan, NY",2912.91,966,24.35
2022-06-22,"Detroit, MI","Anchorage, AK",2481.34,692,35.83
2022-06-15,"Chula Vista, CA","Chicago, IL",2320.77,886,27.19
2024-01-04,"Pittsburgh, PA","St. Petersburg, FL",3618.28,313,32.74
2023-08-09,"Arlington, TX","Bronx, NY",1384.51,201,13.05
2021-02-08,"Huntsville, AL","Oakland, CA",1940.19,683,28.31
2020-03-19,"Stockton, CA","Syracuse, NY",425.72,114,3.9
2022-12-02,"Tallahassee, FL","Arlington, TX",2767.73,271,32.88
2022-03-30,"Chandler, AZ","Omaha, NE",3214.08,417,29.28
2023-08-18,"Round Lake Beach, IL","Mobile, AL",474.71,482,4.37
2021-09-07,"San Francisco, CA","Pittsburgh, PA",1027.64,814,15.84
2022-11-25,"Irving, TX","Reno, NV",2946.63,687,41.95
2022-01-05,"Antioch, CA","Worcester, MA",404.28,606,4.21
2021-02-28,"Fremont, CA","York, PA",221.54,136,2.12
2023-09-30,"Victorville, CA","New Haven, CT",756.94,776,9.41
2021-10-16,"Mobile, AL","Cleveland, OH",2877.02,203,29.35
2020-09-16,"Nashua, NH","Madison, WI",3854.72,799,39.63
2022-05-16,"St. Paul, MN","Wichita, KS",1783.85,834,22.05
2021-10-12,"South Bend, IN","Jersey City, NJ",1997.68,830,18.0
2024-01-12,"Colorado Springs, CO","Springfield, MO",4208.96,912,49.47
2024-02-09,"Baltimore, MD","Wichita, KS",3753.55,837,38.83
2022-04-22,"Lincoln, NE","Brooklyn, NY",2909.13,968,46.66
2023-02-09,"Charlotte, NC","Round Lake Beach, IL",1622.19,456,26.76
2021-03-28,"South Bend, IN","San Diego, CA",756.92,100,6.75
2021-02-28,"Milwaukee, WI","Rock Hill, SC",2874.14,686,32.95
2023-02-20,"Madison, WI","Jacksonville, FL",894.26,281,7.68
2022-12-25,"Green Bay, WI","Corpus Christi, TX",2603.96,598,42.03
2022-07-08,"St. Paul, MN","Fresno, CA",2678.0,764,25.21
2021-10-15,"Kansas City, MO","Long Beach, CA",2015.26,721,21.66
2022-11-01,"Lincoln, NE","Trenton, NJ",3647.25,855,49.91
2021-05-12,"Aurora, CO","Kissimmee, FL",4872.14,771,51.09
2023-04-07,"Augusta, GA","Birmingham, AL",4946.75,83,56.06
2022-03-20,"Rochester, NY","Scottsdale, AZ",3898.54,807,53.62
2023-01-09,"Killeen, TX","El Paso, TX",793.88,657,8.93
2022-05-13,"Savannah, GA","San Diego, CA",1937.08,293,16.85
2022-08-08,"Denton, TX","Round Lake Beach, IL",1654.71,406,14.04
2020-11-29,"Port St. Lucie, FL","Los Angeles, CA",4075.44,967,36.44
2020-06-29,"New York, NY","Columbus, OH",3132.35,156,28.73
2020-02-22,"Poughkeepsie, NY","Brooklyn, NY",1414.4,116,22.39
2023-09-10,"Huntsville, AL","Providence, RI",3404.72,218,39.99
2023-02-15,"Deltona, FL","Irvine, CA",2844.54,660,42.09
2020-04-27,"Brownsville, TX","Santa Rosa, CA",995.26,152,8.51
2020-06-25,"Spokane, WA","Aurora, CO",1056.01,757,9.82
2021-01-27,"Cleveland, OH","Ogden, UT",225.48,296,2.87
2022-09-04,"South Bend, IN","Bakersfield, CA",655.6,699,7.34
2021-02-05,"Mission Viejo, CA","Birmingham, AL",4953.95,296,67.36
2022-01-13,"Hartford, CT","Chandler, AZ",2277.17,176,33.51
2020-08-29,"Columbus, GA","Portland, OR",3929.42,917,34.04
2022-11-16,"Pensacola, FL","Plano, TX",826.66,184,11.7
2024-01-01,"Tampa, FL","Davenport, IA",3280.55,378,29.06
2022-10-04,"Springfield, MO","Norfolk, VA",3976.57,104,35.39
2021-07-21,"Virginia Beach, VA","Queens, NY",2805.13,612,25.86
2021-04-22,"Richmond, VA","Winter Haven, FL",485.34,935,4.33
2021-12-07,"Antioch, CA","Corpus Christi, TX",4521.0,390,44.37
2022-07-10,"Lansing, MI","Stockton, CA",1729.67,482,24.92
2022-02-14,"Albany, NY","Virginia Beach, VA",2749.79,260,37.76
2021-03-05,"Fremont, CA","Syracuse, NY",831.43,987,11.47
2021-10-05,"Manhattan, NY","Harrisburg, PA",3044.96,408,25.87
2022-04-01,"Modesto, CA","Henderson, NV",2640.42,617,32.67
2022-12-02,"Nashville, TN","South Bend, IN",544.18,396,9.07
2023-03-03,"Indianapolis, IN","Palm Bay, FL",2265.27,320,22.49
2021-02-16,"South Bend, IN","Lafayette, LA",2087.25,977,26.13
2022-08-31,"Charlotte, NC","Madison, WI",1668.62,316,22.9
2021-10-08,"Oklahoma City, OK","Corpus Christi, TX",729.11,515,8.95
2020-01-01,"Fayetteville, AR","Fresno, CA",1627.57,675,18.34
2021-11-18,"Albany, NY","Richmond, VA",555.31,780,7.42
2021-10-02,"Springfield, MO","Lafayette, LA",3848.12,505,34.71
2022-12-21,"Bronx, NY","Eugene, OR",364.48,711,3.72
2023-11-18,"Birmingham, AL","Queens, NY",1781.6,718,17.35
2023-05-16,"Tallahassee, FL","Chandler, AZ",3839.87,662,54.75
2022-08-26,"McAllen, TX","Reading, PA",3644.59,701,36.59
2023-01-10,"New York, NY","Omaha, NE",974.68,707,9.04
2020-12-27,"Reading, PA","Allentown, PA",2094.57,178,22.79
2023-07-18,"Peoria, IL","Cleveland, OH",633.29,166,8.4
2023-11-09,"Palm Bay, FL","Bremerton, WA",3674.4,171,34.61
2023-06-06,"Houston, TX","St. Paul, MN",4160.55,635,44.25
2020-05-20,"Hialeah, FL","Canton, OH",2080.01,171,32.15
2020-12-07,"Santa Clarita, CA","Laredo, TX",3139.06,736,44.29
2020-07-17,"San Antonio, TX","Greensboro, NC",3862.54,793,49.69
2022-04-09,"Colorado Springs, CO","Allentown, PA",1830.79,433,24.53
2020-07-20,"Chesapeake, VA","Appleton, WI",3774.15,626,44.18
2021-11-01,"Nashville, TN","Akron, OH",4848.25,433,43.82
2022-12-01,"Spokane, WA","Chandler, AZ",226.38,954,3.46
2022-08-03,"Provo, UT","Greensboro, NC",3207.96,893,36.64
2021-03-06,"Peoria, IL","Garland, TX",2727.99,508,25.85
2023-09-30,"McAllen, TX","Lincoln, NE",600.71,190,6.75
2023-10-24,"Chula Vista, CA","Wichita, KS",1257.12,313,14.28
2022-04-07,"Gilbert, AZ","Santa Ana, CA",4527.8,84,54.52
2022-01-06,"Akron, OH","San Antonio, TX",2842.79,446,26.53
2020-12-20,"Eugene, OR","Chattanooga, TN",2086.38,767,18.22
2022-07-23,"Harrisburg, PA","St. Paul, MN",2533.28,92,39.41
2023-05-29,"Staten Island, NY","Winter Haven, FL",1928.63,273,24.99
2022-06-24,"Rock Hill, SC","Glendale, AZ",4139.88,283,46.4
2023-02-05,"Nashua, NH","Miami, FL",1640.98,284,24.38
2023-10-03,"Rockford, IL","Lexington, KY",4394.54,794,37.32
2023-10-10,"Antioch, CA","Kansas City, MO",4006.71,592,51.08
2020-01-05,"Youngstown, OH","Port St. Lucie, FL",4951.18,647,75.57
2020-04-27,"Arlington, VA","Concord, CA",3587.38,589,52.03
2020-02-11,"Salem, OR","Fayetteville, AR",1823.24,217,19.31
2021-04-09,"Round Lake Beach, IL","Ogden, UT",3038.48,57,45.49
2021-10-07,"Fort Wayne, IN","San Juan, PR",1496.94,888,14.69
2022-04-30,"Killeen, TX","El Paso, TX",3049.96,765,34.13
2020-09-14,"Rockford, IL","Fargo, ND",2437.85,930,30.26
2023-10-18,"Charleston, SC","Springfield, MA",2406.39,834,29.61
2020-12-08,"Virginia Beach, VA","Dallas, TX",4155.63,844,40.94
2021-12-28,"Orlando, FL","Charlotte, NC",3483.65,301,57.85
2022-05-14,"Grand Rapids, MI","Brooklyn, NY",2875.24,937,37.65
2021-11-12,"Peoria, IL","Montgomery, AL",3385.18,557,28.85
2021-04-24,"Minneapolis, MN","Savannah, GA",4797.57,279,50.05
2022-09-16,"Milwaukee, WI","Honolulu, HI",630.52,323,5.59
2021-01-10,"Corpus Christi, TX","York, PA",677.34,469,7.61
