date,from_city,to_city,distance_km,load_kg,delivery_time_hr
2023-12-25,"Staten Island, NY","New Orleans, LA",3956.92,961,44.22
2020-02-23,"Boston, MA","Reading, PA",369.12,672,5.68
2022-07-20,"Miami, FL","Bonita Springs, FL",2756.51,154,41.12
2021-09-11,"Milwaukee, WI","Baltimore, MD",2120.93,770,18.2
2020-03-07,"Cincinnati, OH","Ann Arbor, MI",4965.99,799,72.65
2020-01-01,"Fayetteville, NC","Chesapeake, VA",4236.16,521,40.5
2021-03-24,"Cape Coral, FL","Modesto, CA",4387.85,175,45.86
2021-08-02,"Austin, TX","Brownsville, TX",4293.83,707,51.74
2020-12-29,"Knoxville, TN","Ogden, UT",4133.12,154,60.12
2021-01-11,"Santa Rosa, CA","Honolulu, HI",2664.17,504,31.15
2021-10-01,"Anchorage, AK","Harrisburg, PA",4448.42,602,51.33
2023-04-09,"St. Petersburg, FL","Houston, TX",164.59,497,1.75
2021-01-14,"Tampa, FL","Pensacola, FL",2029.67,897,24.07
2022-08-06,"Norfolk, VA","Durham, NC",1098.52,201,10.11
2024-01-09,"Chattanooga, TN","Baltimore, MD",2341.51,580,28.22
2022-03-24,"Tucson, AZ","Tallahassee, FL",4243.39,876,39.63
2020-03-03,"Buffalo, NY","Chicago, IL",452.11,419,4.79
2021-12-10,"Lubbock, TX","Killeen, TX",2129.74,873,23.05
2021-05-11,"St. Petersburg, FL","Baton Rouge, LA",117.73,260,1.76
2022-02-08,"Chattanooga, TN","Birmingham, AL",1768.11,377,16.76
2022-10-02,"Laredo, TX","Lansing, MI",4109.67,309,43.23
2024-02-02,"Winter Haven, FL","Youngstown, OH",3054.01,546,31.34
2023-12-04,"Phoenix, AZ","Virginia Beach, VA",2485.94,606,27.21
2021-04-24,"Reading, PA","Colorado Springs, CO",508.14,110,4.33
2023-11-16,"Fort Collins, CO","New York, NY",3272.93,819,30.53
2021-08-26,"Ogden, UT","Raleigh, NC",3493.4,357,47.62
2021-08-31,"Harrisburg, PA","Fayetteville, AR",333.09,913,4.05
2023-10-16,"Appleton, WI","Boston, MA",4326.96,673,70.44
2022-04-04,"Salt Lake City, UT","St. Paul, MN",2694.5,170,24.27
2022-12-04,"South Bend, IN","Scranton, PA",4682.38,55,45.83
2023-10-28,"Lincoln, NE","San Antonio, TX",4704.07,922,58.13
2022-12-31,"Fremont, CA","Dallas, TX",3903.07,733,46.85
2023-02-05,"Washington, DC","Deltona, FL",4250.84,585,57.42
2021-12-27,"Charlotte, NC","Savannah, GA",4656.22,859,38.99
2021-07-28,"Arlington, TX","San Jose, CA",4265.81,951,62.53
2020-03-01,"Allentown, PA","Fresno, CA",2549.77,355,28.84
2024-01-21,"Denver, CO","Mission Viejo, CA",4764.79,738,71.81
2023-07-06,"Savannah, GA","Fort Worth, TX",3692.17,930,31.0
2023-03-13,"North Las Vegas, NV","El Paso, TX",1766.39,572,19.78
2021-02-02,"Santa Clarita, CA","Hartford, CT",1369.26,951,11.68
2022-03-16,"Rockford, IL","Boston, MA",2860.57,318,25.48
2024-01-01,"Wichita, KS","Antioch, CA",2648.13,57,22.91
2022-12-09,"Norfolk, VA","Poughkeepsie, NY",4858.97,459,41.87
2020-06-26,"Chattanooga, TN","Manhattan, NY",4644.36,447,44.83
2023-04-06,"Boise, ID","Miami, FL",503.98,221,7.38
2020-08-09,"Peoria, IL","Pensacola, FL",4853.06,513,79.43
2020-09-06,"El Paso, TX","New York, NY",2207.66,409,18.61
2020-08-26,"Lexington, KY","Wilmington, NC",2126.15,633,19.89
2020-03-18,"Eugene, OR","Enterprise, NV",1603.97,179,13.43
2023-12-10,"Houston, TX","Canton, OH",3955.96,720,41.17
2021-07-03,"Lafayette, LA","Brooklyn, NY",445.69,479,4.58
2022-12-10,"Grand Rapids, MI","New York, NY",162.93,821,1.71
2021-10-25,"Bakersfield, CA","Indianapolis, IN",2573.97,766,38.83
2024-01-12,"Virginia Beach, VA","Santa Rosa, CA",689.38,898,6.46
2020-09-14,"Concord, NC","Fort Wayne, IN",3868.53,848,36.21
2022-02-22,"Manhattan, NY","Memphis, TN",1964.9,945,18.74
2022-01-05,"Detroit, MI","Trenton, NJ",722.27,762,7.17
2020-02-13,"Long Beach, CA","Lexington, KY",550.4,522,5.96
2021-04-19,"Montgomery, AL","Palm Bay, FL",3568.97,367,43.97
2023-03-05,"Rockford, IL","Chesapeake, VA",3750.39,98,49.53
2021-11-26,"Greensboro, NC","Hartford, CT",2958.29,592,25.76
2023-03-30,"Arlington, VA","Colorado Springs, CO",3939.19,344,41.25
2022-11-02,"Bakersfield, CA","Mission Viejo, CA",2255.67,661,33.94
2022-12-21,"Ann Arbor, MI","Chicago, IL",3921.99,541,41.21
2020-06-04,"Enterprise, NV","Lakeland, FL",1024.69,117,10.19
2024-01-23,"Gilbert, AZ","Providence, RI",262.22,775,2.26
2023-04-03,"Buffalo, NY","Oxnard, CA",4063.79,52,50.75
2020-09-18,"Philadelphia, PA","Rock Hill, SC",4658.12,781,53.54
2020-08-29,"Irvine, CA","Concord, NC",1934.67,669,21.7
2021-03-12,"Fort Worth, TX","Philadelphia, PA",4526.56,157,63.66
2023-06-19,"Concord, CA","Reno, NV",2367.9,780,35.23
2022-01-13,"San Juan, PR","Mobile, AL",773.06,870,10.55
2023-05-27,"New Orleans, LA","Green Bay, WI",2127.22,875,21.0
2022-04-15,"Mesa, AZ","Mobile, AL",1980.52,653,18.73
2021-08-17,"Dayton, OH","Austin, TX",4265.09,803,57.2
2023-12-30,"Chesapeake, VA","Brownsville, TX",3361.99,731,30.93
2021-11-09,"Enterprise, NV","Providence, RI",3603.58,933,54.54
2021-05-18,"Omaha, NE","Irving, TX",515.44,84,5.19
2021-10-14,"Bremerton, WA","Anaheim, CA",1280.74,659,15.06
2023-11-05,"St. Paul, MN","Omaha, NE",4528.06,171,39.46
2020-07-14,"Kissimmee, FL","Mission Viejo, CA",648.62,305,8.21
2024-01-23,"Arlington, TX","Lakeland, FL",1076.14,362,12.37
2021-04-10,"Honolulu, HI","Seattle, WA",4078.01,860,43.21
2022-03-05,"Hartford, CT","Providence, RI",2292.77,828,35.66
2020-09-09,"Antioch, CA","Kansas City, MO",1746.7,287,23.42
2022-04-02,"Raleigh, NC","Arlington, VA",1280.81,801,13.21
2023-04-16,"Bridgeport, CT","Lafayette, LA",2572.39,567,26.59
2022-04-25,"Colorado Springs, CO","Cincinnati, OH",1713.03,999,27.01
2020-06-21,"Bridgeport, CT","Tallahassee, FL",4360.5,376,58.09
2020-01-18,"South Bend, IN","Montgomery, AL",3204.41,653,42.46
2022-07-17,"Columbus, OH","Santa Clarita, CA",4973.9,386,49.39
2023-11-10,"Raleigh, NC","Newark, NJ",1331.79,761,15.5
2023-07-29,"San Antonio, TX","Killeen, TX",1286.3,896,11.5
2023-03-02,"Pensacola, FL","Fresno, CA",3738.02,184,52.18
2023-07-17,"Los Angeles, CA","Denton, TX",1832.3,376,27.2
2020-01-30,"Charleston, SC","Santa Rosa, CA",3663.8,916,47.36
2023-12-22,"Austin, TX","Tampa, FL",1431.27,798,12.48
2023-02-15,"Kansas City, MO","Oakland, CA",1267.26,607,13.09
2020-11-20,"Long Beach, CA","Charleston, SC",4814.32,217,43.64
2023-02-02,"Baton Rouge, LA","Knoxville, TN",3460.21,468,56.08
2023-10-29,"Tulsa, OK","Oakland, CA",410.76,520,5.26
2020-07-18,"Springfield, MO","Savannah, GA",1255.96,764,14.46
2023-12-21,"Concord, NC","Killeen, TX",2288.47,675,22.77
2022-04-26,"Chicago, IL","Oakland, CA",4862.42,642,44.64
2023-02-11,"Greensboro, NC","San Juan, PR",3200.63,476,39.49
2020-10-23,"Albuquerque, NM","Syracuse, NY",177.76,253,2.46
2020-10-25,"Trenton, NJ","New York, NY",595.74,612,5.45
2021-08-09,"Myrtle Beach, SC","Charlotte, NC",4612.57,279,39.33
2022-02-28,"Toledo, OH","Jacksonville, FL",4934.01,705,46.77
2023-04-25,"York, PA","St. Petersburg, FL",1015.26,675,9.25
2021-04-15,"Albany, NY","Springfield, MO",238.97,451,2.5
2023-01-22,"Kissimmee, FL","Portland, OR",4250.42,876,50.07
2021-03-20,"Fort Worth, TX","Little Rock, AR",1512.76,412,15.72
2022-11-25,"Seattle, WA","Stockton, CA",4328.76,541,38.55
2021-09-17,"Orlando, FL","Winston-Salem, NC",2812.89,745,35.88
2023-10-31,"Poughkeepsie, NY","San Juan, PR",3611.57,928,51.88
2023-08-08,"Lincoln, NE","San Diego, CA",2971.89,107,30.65
2022-06-06,"Concord, NC","Rock Hill, SC",688.62,234,9.08
2021-03-27,"Rochester, NY","Durham, NC",735.23,703,7.56
2020-02-10,"Queens, NY","Glendale, AZ",1692.48,883,22.84
2022-08-18,"Jersey City, NJ","Bonita Springs, FL",4107.02,496,45.51
2021-04-13,"Louisville, KY","Henderson, NV",1115.44,742,13.47
2023-09-28,"Irvine, CA","Winter Haven, FL",4152.93,166,50.3
2020-09-03,"Austin, TX","St. Petersburg, FL",2515.76,230,26.89
2020-06-17,"Montgomery, AL","Victorville, CA",3388.55,341,36.09
2021-03-21,"Jersey City, NJ","Appleton, WI",1758.14,817,17.31
2021-12-25,"Winston-Salem, NC","Albuquerque, NM",4167.73,73,41.12
2020-09-13,"Palm Bay, FL","Shreveport, LA",3855.91,293,36.0
2022-04-06,"Aurora, CO","New York, NY",4346.72,516,46.46
2022-09-30,"Youngstown, OH","Concord, NC",1797.1,724,25.01
2022-10-20,"Jackson, MS","Wilmington, NC",4421.85,991,64.99
2021-09-07,"Appleton, WI","San Jose, CA",2317.83,338,20.58
2022-07-16,"Allentown, PA","Lincoln, NE",1568.51,257,20.97
2023-01-19,"Garland, TX","Bremerton, WA",3309.31,498,46.38
2020-03-02,"Kansas City, MO","San Antonio, TX",2213.75,521,20.72
2022-06-25,"Oklahoma City, OK","Rockford, IL",3225.75,644,28.69
2020-03-28,"Akron, OH","Bakersfield, CA",2536.89,153,25.48
2022-06-04,"Victorville, CA","Scranton, PA",3944.05,235,62.99
2021-06-19,"Fresno, CA","Denton, TX",3111.89,582,40.5
2022-05-16,"Springfield, MA","Denver, CO",3389.9,76,55.71
2021-03-27,"Lubbock, TX","Atlanta, GA",4516.4,486,71.67
2022-01-24,"Laredo, TX","Grand Rapids, MI",2699.13,91,41.55
2021-09-13,"Santa Ana, CA","Fresno, CA",1285.16,851,15.31
2023-06-28,"Rockford, IL","San Francisco, CA",4587.8,966,73.56
2022-10-13,"Baton Rouge, LA","Jersey City, NJ",3016.03,285,26.32
2023-07-06,"Cape Coral, FL","Oklahoma City, OK",3513.58,582,55.75
2021-06-21,"Bronx, NY","Tulsa, OK",2404.78,253,20.34
2022-10-15,"Anchorage, AK","Nashville, TN",3790.34,231,54.12
2023-08-10,"Miami, FL","Nashua, NH",768.82,515,7.53
2020-07-08,"Bonita Springs, FL","Henderson, NV",4675.27,567,40.04
2020-01-19,"Mesa, AZ","Springfield, MA",177.69,373,1.89
2024-02-03,"Columbus, GA","Savannah, GA",2247.7,902,28.01
2022-03-26,"Brooklyn, NY","Buffalo, NY",864.99,710,11.8
2022-04-18,"Bremerton, WA","Peoria, IL",2784.98,353,35.91
2021-01-26,"Green Bay, WI","Cape Coral, FL",1305.08,220,13.31
2020-01-12,"Boston, MA","Albany, NY",3061.97,296,25.72
2020-02-12,"New Orleans, LA","Fort Wayne, IN",4553.35,250,46.94
2023-07-04,"Dallas, TX","Port St. Lucie, FL",4885.64,453,43.19
2022-10-27,"Pensacola, FL","Milwaukee, WI",3618.42,991,47.27
2023-07-08,"Wilmington, NC","Spokane, WA",4910.08,490,53.25
2020-01-09,"Staten Island, NY","Colorado Springs, CO",1912.39,195,16.82
2023-01-23,"Harrisburg, PA","Virginia Beach, VA",3119.8,180,42.61
2023-05-25,"Glendale, AZ","Aurora, CO",3766.51,997,44.04
2024-01-09,"Augusta, GA","Provo, UT",3259.37,89,53.51
2023-03-12,"St. Louis, MO","San Juan, PR",1116.45,212,12.49
2023-02-25,"Charleston, SC","Fort Worth, TX",3425.34,596,51.91
2020-05-09,"Queens, NY","Mesa, AZ",849.02,63,13.32
2023-07-01,"Richmond, VA","Tallahassee, FL",4043.79,127,36.96
2021-12-20,"Youngstown, OH","Palm Bay, FL",4343.92,734,37.01
2020-05-28,"Worcester, MA","Fort Wayne, IN",1744.92,739,27.18
2023-10-19,"Indianapolis, IN","Honolulu, HI",4793.82,330,57.11
2022-12-22,"Columbus, OH","Knoxville, TN",1108.77,812,9.44
2023-05-15,"Flint, MI","Birmingham, AL",3882.59,838,34.34
2021-12-03,"Philadelphia, PA","St. Paul, MN",1323.93,495,16.61
2021-12-23,"Nashua, NH","Lafayette, LA",1482.18,469,17.94
2021-06-05,"Riverside, CA","Newark, NJ",3550.3,277,29.66
2020-01-16,"Charleston, SC","Plano, TX",2858.48,184,43.78
2021-08-04,"Boston, MA","Indio, CA",2128.15,572,30.67
2022-01-09,"Rochester, NY","Aguadilla, PR",4668.43,551,39.7
2022-05-03,"Gulfport, MS","Lafayette, LA",3212.21,157,29.44
2021-12-03,"Columbus, GA","Fort Collins, CO",2049.45,909,28.21
2021-04-07,"Augusta, GA","Wichita, KS",1512.0,522,13.84
2022-11-20,"Denver, CO","Indio, CA",4644.11,306,44.94
2021-08-01,"Grand Rapids, MI","Irving, TX",4688.72,743,53.29
2020-01-12,"Harrisburg, PA","Round Lake Beach, IL",2799.86,321,38.18
2021-03-01,"Fayetteville, NC","Chula Vista, CA",2161.14,787,18.45
2020-12-12,"York, PA","Winter Haven, FL",1878.4,191,16.1
2021-01-17,"Anchorage, AK","Harrisburg, PA",2728.8,80,29.3
2024-01-25,"Richmond, VA","Winter Haven, FL",239.61,395,3.17
2021-07-25,"Cincinnati, OH","Hialeah, FL",624.72,765,5.24
2021-03-28,"Houston, TX","San Juan, PR",1253.12,186,15.82
2020-05-08,"Miami, FL","Santa Rosa, CA",4014.96,433,42.95
2023-08-01,"Kissimmee, FL","Mesa, AZ",4610.84,599,41.08
2023-07-12,"Brownsville, TX","Los Angeles, CA",1915.61,740,26.97
2023-01-31,"Albuquerque, NM","Canton, OH",103.36,941,1.08
2023-08-07,"Antioch, CA","Victorville, CA",1917.37,182,22.19
2023-03-31,"Madison, WI","Victorville, CA",4611.54,546,58.35
2023-10-12,"Stockton, CA","Antioch, CA",3308.21,729,34.25
2020-04-25,"Concord, NC","Santa Ana, CA",4678.69,574,46.57
2021-08-04,"Salem, OR","Dallas, TX",3627.69,127,47.62
2021-09-12,"Winter Haven, FL","Atlanta, GA",2612.3,161,41.37
2021-05-29,"Corpus Christi, TX","Dayton, OH",1608.03,741,16.29
2020-11-21,"St. Petersburg, FL","Bronx, NY",4556.96,97,64.85
2023-08-04,"Mesa, AZ","Mission Viejo, CA",4483.67,351,45.57
2023-10-03,"Ann Arbor, MI","Indianapolis, IN",4839.54,230,68.96
2022-08-11,"Baltimore, MD","Hialeah, FL",2500.85,849,41.55
2023-06-17,"Baltimore, MD","New Orleans, LA",3767.39,239,44.68
2022-12-14,"Chula Vista, CA","Santa Clarita, CA",4725.42,732,51.07
2020-04-21,"Concord, NC","Albuquerque, NM",1213.02,707,12.14
2020-07-26,"Ann Arbor, MI","Deltona, FL",2212.88,509,18.7
2022-02-15,"South Bend, IN","Birmingham, AL",1184.13,502,11.54
2023-02-23,"Columbus, OH","Salt Lake City, UT",3495.84,970,36.14
2020-01-09,"Jackson, MS","Harrisburg, PA",3131.27,793,29.72
2021-05-04,"Charlotte, NC","Louisville, KY",2588.75,906,28.66
2021-06-18,"Toledo, OH","Atlanta, GA",848.43,465,8.84
2022-10-16,"Knoxville, TN","Providence, RI",225.98,334,2.66
2020-11-24,"Baltimore, MD","Rock Hill, SC",431.6,254,6.2
2023-03-02,"Gilbert, AZ","Youngstown, OH",2222.54,607,21.35
2020-10-05,"Scranton, PA","Tampa, FL",2255.56,608,33.98
2022-11-10,"Seattle, WA","Mobile, AL",3124.28,936,33.26
2022-08-16,"Jackson, MS","Shreveport, LA",2176.86,857,36.13
2020-01-21,"Scottsdale, AZ","Birmingham, AL",2777.49,867,25.63
2020-07-02,"Louisville, KY","Henderson, NV",138.2,341,1.51
2022-11-30,"Wichita, KS","Akron, OH",3422.23,375,41.4
2022-10-01,"Bakersfield, CA","Queens, NY",1585.51,107,14.97
2021-07-12,"Orlando, FL","Kissimmee, FL",3950.48,987,33.67
2022-04-21,"Modesto, CA","Concord, CA",4413.11,601,37.08
2020-04-18,"Portland, OR","Buffalo, NY",4540.63,813,42.39
2022-08-17,"Dayton, OH","Enterprise, NV",4071.61,183,44.77
2020-06-28,"Cleveland, OH","Providence, RI",1956.94,839,16.99
2020-08-05,"Corpus Christi, TX","New York, NY",4543.28,773,56.8
2022-04-06,"Omaha, NE","York, PA",1321.57,385,14.61
2021-04-28,"Santa Rosa, CA","Queens, NY",1748.78,282,19.7
2023-07-14,"Rochester, NY","San Juan, PR",2318.67,142,28.56
2023-01-19,"Antioch, CA","Hartford, CT",1594.61,980,20.51
2022-11-21,"Asheville, NC","Staten Island, NY",3379.22,678,32.36
2023-04-23,"Henderson, NV","Rock Hill, SC",495.65,212,4.6
2023-05-07,"Phoenix, AZ","Green Bay, WI",1572.11,211,24.03
2023-05-16,"Antioch, CA","Victorville, CA",2271.73,557,36.51
2023-12-28,"Raleigh, NC","Jersey City, NJ",873.13,348,12.97
2023-09-27,"Flint, MI","Santa Rosa, CA",2083.24,588,29.66
2022-02-17,"Arlington, VA","Providence, RI",3886.3,615,36.17
2021-10-15,"Flint, MI","Antioch, CA",1149.14,885,15.11
2022-05-24,"Dallas, TX","Aurora, CO",364.68,314,4.32
2023-06-21,"Modesto, CA","Bremerton, WA",3148.52,232,32.99
2021-02-20,"Bakersfield, CA","Baton Rouge, LA",1730.54,982,16.14
2020-08-26,"Lancaster, PA","Charlotte, NC",4320.32,999,66.13
2021-09-13,"Atlanta, GA","Mission Viejo, CA",3870.08,279,61.28
2022-09-29,"Henderson, NV","Winston-Salem, NC",630.55,989,9.99
2020-06-20,"Pensacola, FL","Minneapolis, MN",697.31,512,8.42
2020-01-24,"Knoxville, TN","Dayton, OH",2591.57,773,28.22
2020-07-04,"Baton Rouge, LA","San Antonio, TX",2432.16,373,25.33
2022-08-07,"Orlando, FL","Reno, NV",3540.12,389,46.61
2023-04-11,"Manhattan, NY","North Las Vegas, NV",3404.96,352,31.21
2020-07-01,"Fremont, CA","Gulfport, MS",3043.67,636,31.56
2020-06-06,"Buffalo, NY","Hialeah, FL",4774.8,377,43.14
2022-01-14,"Lafayette, LA","North Las Vegas, NV",3755.6,561,33.71
2022-08-23,"Oxnard, CA","Eugene, OR",4248.62,616,58.69
2022-02-22,"Savannah, GA","Richmond, VA",947.47,821,12.93
2022-09-08,"Boise, ID","Allentown, PA",4262.89,253,47.0
2023-01-01,"Madison, WI","Knoxville, TN",329.5,578,3.28
2020-07-03,"Cape Coral, FL","Denton, TX",277.18,983,2.79
2022-10-03,"Raleigh, NC","San Juan, PR",518.68,746,7.86
2020-07-13,"Oxnard, CA","Portland, OR",1700.96,540,26.58
2020-01-20,"Chandler, AZ","Bronx, NY",2218.82,797,28.09
2020-12-24,"Reading, PA","Durham, NC",3287.43,941,37.4
2021-06-24,"Newark, NJ","Long Beach, CA",4315.83,853,66.55
2023-10-15,"Arlington, TX","Pittsburgh, PA",1118.68,931,12.35
2020-08-27,"Anchorage, AK","Nashville, TN",4758.55,660,48.48
2020-12-15,"Knoxville, TN","Newark, NJ",1860.9,608,17.59
2022-02-03,"Appleton, WI","Cleveland, OH",3263.99,691,30.99
2021-08-19,"Memphis, TN","Round Lake Beach, IL",3589.04,670,32.51
2020-12-19,"Salem, OR","Nashville, TN",2121.86,606,18.19
2023-09-22,"Richmond, VA","Lafayette, LA",4683.59,648,62.19
2020-03-07,"Anchorage, AK","Gulfport, MS",4602.49,892,59.77
2022-01-23,"Philadelphia, PA","South Bend, IN",4100.1,110,41.49
2023-01-20,"Albuquerque, NM","Chula Vista, CA",2353.4,507,23.17
2021-11-20,"Anchorage, AK","Fort Worth, TX",4740.06,370,70.38
2020-12-20,"Arlington, VA","Ann Arbor, MI",4607.15,477,44.09
2023-08-09,"Lancaster, PA","Lafayette, LA",2387.57,859,21.99
2021-10-29,"Aurora, CO","Santa Rosa, CA",1866.24,712,18.85
2020-05-30,"Aurora, CO","New Haven, CT",2811.79,663,32.9
2023-06-10,"Wichita, KS","Mobile, AL",1496.23,954,20.46
2021-09-02,"Jersey City, NJ","Santa Ana, CA",4749.19,307,76.57
2023-06-20,"Arlington, VA","Santa Clarita, CA",1123.57,208,10.68
2021-12-22,"Riverside, CA","Springfield, MO",882.07,191,9.22
2022-06-10,"Garland, TX","Chesapeake, VA",4493.71,415,48.69
2023-10-08,"Brooklyn, NY","Denver, CO",3581.57,533,42.55
2023-07-03,"Santa Ana, CA","New Haven, CT",429.91,569,7.1
2023-03-10,"Aguadilla, PR","Enterprise, NV",1959.64,568,25.57
2022-09-20,"Akron, OH","Aurora, CO",1283.62,751,11.43
2020-07-05,"Green Bay, WI","Corpus Christi, TX",1018.71,271,11.23
2021-04-11,"Cincinnati, OH","Montgomery, AL",1123.08,503,11.58
2022-04-01,"Charlotte, NC","Jersey City, NJ",2270.98,485,20.39
2023-10-19,"New York, NY","Canton, OH",1419.82,933,12.06
2022-05-11,"Gulfport, MS","Irving, TX",206.18,413,2.01
2023-11-08,"Victorville, CA","Miami, FL",2115.05,872,18.39
2023-05-12,"Pensacola, FL","Lansing, MI",1633.87,533,14.15
2022-03-20,"Detroit, MI","Queens, NY",3478.78,124,30.73
2020-09-10,"Lincoln, NE","Boise, ID",1189.02,551,13.96
2023-06-12,"Fayetteville, NC","McAllen, TX",3878.78,907,63.91
2021-02-24,"Oklahoma City, OK","Winston-Salem, NC",3525.24,886,31.1
2021-01-25,"Fayetteville, AR","Lancaster, PA",2752.51,323,23.65
2021-04-19,"Eugene, OR","Kennewick, WA",772.47,839,9.57
2020-10-23,"Bonita Springs, FL","Fort Wayne, IN",1973.08,724,31.85
2020-06-12,"Akron, OH","Orlando, FL",3814.01,592,43.51
2021-10-11,"Modesto, CA","Mission Viejo, CA",724.71,353,6.43
2021-08-18,"Phoenix, AZ","Atlanta, GA",3656.31,64,41.56
2020-11-02,"Dallas, TX","Jackson, MS",2035.23,125,24.34
2021-05-25,"Eugene, OR","Provo, UT",4874.23,236,43.8
2021-08-17,"New Orleans, LA","St. Paul, MN",3121.62,153,28.88
2020-04-06,"Indianapolis, IN","Provo, UT",1924.33,515,18.32
2020-12-30,"Harrisburg, PA","Gilbert, AZ",1725.91,184,27.56
2022-08-21,"Eugene, OR","Rockford, IL",2342.13,574,21.74
2021-02-13,"Austin, TX","Grand Rapids, MI",2701.85,771,24.51
2020-01-30,"Scottsdale, AZ","Brooklyn, NY",4690.02,853,57.8
2022-06-27,"Arlington, VA","Philadelphia, PA",4809.5,391,66.2
2022-02-15,"Tampa, FL","Anchorage, AK",431.28,791,3.68
2021-12-03,"Stockton, CA","Oxnard, CA",2762.1,887,41.83
2022-02-25,"Fremont, CA","El Paso, TX",1739.11,719,23.56
2021-05-11,"Kennewick, WA","Jacksonville, FL",3476.03,719,32.59
2020-09-24,"Knoxville, TN","Buffalo, NY",2447.73,273,26.17
2022-08-16,"Raleigh, NC","Milwaukee, WI",1298.9,463,13.48
2020-08-09,"Columbia, SC","Oakland, CA",3142.33,755,41.37
2022-09-15,"Fort Collins, CO","Anchorage, AK",4730.48,771,55.23
2022-04-05,"Corpus Christi, TX","Deltona, FL",667.12,337,6.48
2021-04-13,"Cape Coral, FL","Irvine, CA",4767.82,643,70.23
2022-06-08,"Baton Rouge, LA","Baltimore, MD",2599.57,981,23.58
2023-09-28,"Santa Rosa, CA","Mesa, AZ",4844.67,684,43.77
2023-07-05,"Santa Ana, CA","Dallas, TX",4748.47,271,63.14
2024-01-23,"Cincinnati, OH","Appleton, WI",1392.07,312,12.44
2021-05-06,"Brooklyn, NY","Springfield, MA",4051.91,533,38.09
2023-09-04,"Concord, NC","Denver, CO",4123.53,798,50.21
2021-05-04,"Houston, TX","Grand Rapids, MI",1551.01,347,17.18
2022-04-01,"Buffalo, NY","Virginia Beach, VA",4805.75,718,49.63
2022-05-17,"Las Vegas, NV","St. Paul, MN",3285.68,564,51.3
2023-10-03,"Philadelphia, PA","Long Beach, CA",1025.45,773,9.05
2023-05-17,"Queens, NY","Riverside, CA",3354.66,630,42.75
2023-07-28,"North Las Vegas, NV","Scottsdale, AZ",4089.43,974,55.39
2020-03-02,"Springfield, MO","Boston, MA",1507.6,53,19.62
2022-10-26,"Cincinnati, OH","Chicago, IL",1275.57,458,12.81
2022-04-23,"Fort Worth, TX","Tucson, AZ",391.2,306,5.88
2023-08-21,"Lafayette, LA","El Paso, TX",2082.15,438,19.11
2021-10-03,"Boston, MA","El Paso, TX",3160.76,714,36.53
2022-11-11,"Modesto, CA","Youngstown, OH",1859.65,614,22.48
2022-06-09,"Fayetteville, AR","Huntsville, AL",2843.39,63,25.34
2023-07-02,"Seattle, WA","Queens, NY",100.81,651,1.07
2022-06-21,"Bonita Springs, FL","Concord, NC",1103.77,301,11.49
2021-01-14,"Albany, NY","Baton Rouge, LA",3067.72,795,41.65
2022-02-27,"Gilbert, AZ","Miami, FL",2963.03,722,34.94
2022-02-05,"Lancaster, PA","Springfield, MA",4188.03,606,36.0
2021-10-10,"Lansing, MI","Seattle, WA",2026.91,933,30.5
2020-07-08,"Oklahoma City, OK","Lexington, KY",4798.97,291,49.19
2020-06-18,"Honolulu, HI","Anchorage, AK",1069.72,69,11.43
2022-01-01,"Concord, NC","Myrtle Beach, SC",3849.55,906,36.79
2022-09-27,"Greenville, SC","Dayton, OH",2486.52,141,28.53
2022-03-08,"Fremont, CA","Louisville, KY",1470.25,126,18.02
2021-01-24,"Columbus, GA","Denton, TX",754.83,351,8.19
2020-01-26,"Sacramento, CA","Fargo, ND",4393.33,534,46.68
2023-08-11,"Appleton, WI","Tulsa, OK",1208.31,310,19.58
2020-03-29,"Dayton, OH","Mission Viejo, CA",1743.6,190,17.67
2021-12-04,"Fort Collins, CO","Garland, TX",4207.51,401,51.39
2023-06-03,"Baltimore, MD","Virginia Beach, VA",566.14,288,7.84
2021-04-06,"Fresno, CA","Sacramento, CA",3599.71,297,41.64
2023-05-13,"Omaha, NE","Baton Rouge, LA",4814.57,611,43.21
2023-03-13,"Buffalo, NY","Santa Ana, CA",348.12,257,3.2
2022-07-26,"Oakland, CA","Fargo, ND",4594.35,257,71.71
2021-04-18,"Norfolk, VA","Shreveport, LA",1458.06,473,14.12
2023-02-12,"Winston-Salem, NC","Irving, TX",2213.31,108,29.63
2020-10-19,"Mesa, AZ","Fayetteville, AR",777.0,648,10.98
